,Product,date,Sales,Discount,In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS,DayOfWeek,Quarter,WeekNum
577,SKU3,2020-05-03,22217,0.67,0,0,0,-18.18,1,0,0,0,Sunday,2,18
578,SKU3,2020-05-10,78949,0.8,0,0,0,-15.91,1,0,0,0,Sunday,2,19
579,SKU3,2020-05-17,19161,0.67,0,0,0,-15.27,1,0,0,0,Sunday,2,20
580,SKU3,2020-05-24,66290,0.8,0,0,0,-13.24,1,0,0,0,Sunday,2,21
581,SKU3,2020-05-31,19726,0.67,1,0,1,-10.86,1,0,0,0,Sunday,2,22
582,SKU3,2020-06-07,75510,0.8,1,0,1,-10.13,1,0,0,0,Sunday,2,23
583,SKU3,2020-06-14,20278,0.67,1,0,1,-8.68,1,0,0,0,Sunday,2,24
584,SKU3,2020-06-21,79090,0.8,1,0,1,-8.57,1,0,0,0,Sunday,2,25
585,SKU3,2020-06-28,23331,0.67,1,0,0,-7.5,1,0,0,0,Sunday,2,26
586,SKU3,2020-07-05,63430,0.77,1,0,1,-8.04,1,0,0,0,Sunday,3,27
587,SKU3,2020-07-12,20478,0.67,0,1,1,-9.36,1,0,0,0,Sunday,3,28
588,SKU3,2020-07-19,184365,0.83,1,0,0,-8.77,1,0,0,0,Sunday,3,29
589,SKU3,2020-07-26,33301,0.71,1,0,0,-9.93,1,0,0,0,Sunday,3,30
590,SKU3,2020-08-02,60530,0.77,1,0,0,-11.65,1,0,0,0,Sunday,3,31
591,SKU3,2020-08-09,21666,0.67,1,0,1,-13.23,1,0,0,0,Sunday,3,32
592,SKU3,2020-08-16,189965,0.83,1,0,1,-20.35,1,0,0,0,Sunday,3,33
593,SKU3,2020-08-23,51798,0.77,1,0,1,-19.41,1,0,0,0,Sunday,3,34
594,SKU3,2020-08-30,51884,0.77,1,0,1,-18.83,1,0,0,0,Sunday,3,35
595,SKU3,2020-09-06,21108,0.67,0,1,0,-16.44,1,0,0,0,Sunday,3,36
596,SKU3,2020-09-13,57867,0.77,1,0,1,-7.28,1,0,0,0,Sunday,3,37
597,SKU3,2020-09-20,19186,0.67,1,0,1,-9.87,1,0,0,0,Sunday,3,38
598,SKU3,2020-09-27,59997,0.77,1,0,1,-7.79,1,0,0,0,Sunday,3,39
599,SKU3,2020-10-04,52970,0.77,0,1,1,-9.73,1,0,0,0,Sunday,4,40
600,SKU3,2020-10-11,54751,0.77,1,0,1,-7.39,1,0,0,0,Sunday,4,41
601,SKU3,2020-10-18,17625,0.67,0,1,0,-7.56,1,0,0,0,Sunday,4,42
602,SKU3,2020-10-25,60638,0.77,1,0,1,-8.39,1,0,0,0,Sunday,4,43
603,SKU3,2020-11-01,15003,0.67,1,0,1,-7.43,1,0,0,0,Sunday,4,44
604,SKU3,2020-11-08,42459,0.77,1,0,0,-5.95,1,0,0,0,Sunday,4,45
605,SKU3,2020-11-15,13668,0.67,0,1,1,-7.2,1,0,0,0,Sunday,4,46
606,SKU3,2020-11-22,0,0.83,1,0,0,-5.96,1,0,0,0,Sunday,4,47
607,SKU3,2020-11-29,0,0.73,0,1,0,-5.3,1,0,0,0,Sunday,4,48
608,SKU3,2020-12-06,0,0.74,1,0,0,-4.38,1,0,0,0,Sunday,4,49
609,SKU3,2020-12-13,0,0.74,0,1,0,-4.74,1,0,0,0,Sunday,4,50
610,SKU3,2020-12-20,0,0.75,0,1,0,-10.27,1,0,0,1,Sunday,4,51
611,SKU3,2020-12-27,0,0.74,1,0,1,-6.95,1,0,0,0,Sunday,4,52
612,SKU4,2017-02-05,12835,0.3,0,1,1,0.0,0,0,0,0,Sunday,1,5
613,SKU4,2017-02-12,15705,0.3,1,0,0,0.0,0,1,0,0,Sunday,1,6
614,SKU4,2017-02-19,13382,0.3,1,0,1,0.0,0,0,0,0,Sunday,1,7
615,SKU4,2017-02-26,15709,0.3,0,0,0,0.0,0,0,0,0,Sunday,1,8
616,SKU4,2017-03-05,3729,0.0,0,1,0,0.0,0,0,0,0,Sunday,1,9
617,SKU4,2017-03-12,15061,0.3,1,0,0,0.0,0,0,0,0,Sunday,1,10
618,SKU4,2017-03-19,15759,0.3,1,0,0,0.0,0,0,0,0,Sunday,1,11
619,SKU4,2017-03-26,15479,0.3,1,0,0,0.0,0,0,0,0,Sunday,1,12
620,SKU4,2017-04-02,16003,0.3,0,1,0,0.0,0,0,0,0,Sunday,2,13
621,SKU4,2017-04-09,19455,0.3,1,0,0,0.0,0,0,1,0,Sunday,2,14
622,SKU4,2017-04-16,9445,0.2,0,1,0,0.0,0,0,0,0,Sunday,2,15
623,SKU4,2017-04-23,12697,0.3,1,0,0,0.0,0,0,0,0,Sunday,2,16
624,SKU4,2017-04-30,8735,0.2,0,1,1,0.0,0,0,0,0,Sunday,2,17
625,SKU4,2017-05-07,65464,0.5,1,0,0,0.0,0,0,0,0,Sunday,2,18
626,SKU4,2017-05-14,14559,0.32,0,0,0,0.0,0,0,0,0,Sunday,2,19
627,SKU4,2017-05-21,4400,0.02,1,0,0,0.0,0,0,0,0,Sunday,2,20
628,SKU4,2017-05-28,16004,0.3,1,0,1,0.0,0,0,0,0,Sunday,2,21
629,SKU4,2017-06-04,15932,0.3,0,1,1,0.0,0,0,0,0,Sunday,2,22
630,SKU4,2017-06-11,63256,0.5,1,0,1,0.0,0,0,0,0,Sunday,2,23
631,SKU4,2017-06-18,16824,0.32,0,1,1,0.0,0,0,0,0,Sunday,2,24
632,SKU4,2017-06-25,26316,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,25
633,SKU4,2017-07-02,5426,0.02,0,1,1,0.0,0,0,0,0,Sunday,3,26
634,SKU4,2017-07-09,19411,0.3,1,0,1,0.0,0,0,0,0,Sunday,3,27
635,SKU4,2017-07-16,11807,0.2,1,0,1,0.0,0,0,0,0,Sunday,3,28
636,SKU4,2017-07-23,21089,0.3,1,0,1,0.0,0,0,0,0,Sunday,3,29
637,SKU4,2017-07-30,5487,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,30
638,SKU4,2017-08-06,17564,0.3,1,0,1,0.0,0,0,0,0,Sunday,3,31
639,SKU4,2017-08-13,5497,0.0,1,0,1,0.0,0,0,0,0,Sunday,3,32
640,SKU4,2017-08-20,18434,0.3,0,1,1,0.0,0,0,0,0,Sunday,3,33
641,SKU4,2017-08-27,75377,0.5,1,0,1,0.0,0,0,0,0,Sunday,3,34
642,SKU4,2017-09-03,16756,0.32,1,0,1,0.0,0,0,0,0,Sunday,3,35
643,SKU4,2017-09-10,17340,0.3,1,0,1,0.0,0,0,0,0,Sunday,3,36
644,SKU4,2017-09-17,20945,0.4,0,1,1,0.0,0,0,0,0,Sunday,3,37
645,SKU4,2017-09-24,24469,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,38
646,SKU4,2017-10-01,5640,0.02,1,0,1,0.0,0,0,0,0,Sunday,4,39
647,SKU4,2017-10-08,16773,0.3,1,0,1,0.0,0,0,0,0,Sunday,4,40
648,SKU4,2017-10-15,10420,0.2,0,1,1,0.0,0,0,0,0,Sunday,4,41
649,SKU4,2017-10-22,16777,0.3,1,0,1,0.0,0,0,0,0,Sunday,4,42
650,SKU4,2017-10-29,4725,0.02,0,1,1,0.0,0,0,0,0,Sunday,4,43
651,SKU4,2017-11-05,69467,0.5,1,0,1,0.0,0,0,0,0,Sunday,4,44
652,SKU4,2017-11-12,15498,0.32,1,0,1,0.0,0,0,0,0,Sunday,4,45
653,SKU4,2017-11-19,8994,0.2,1,0,1,0.0,0,0,0,0,Sunday,4,46
654,SKU4,2017-11-26,14023,0.3,0,1,1,0.0,0,0,0,0,Sunday,4,47
655,SKU4,2017-12-03,20914,0.4,1,0,1,0.0,0,0,0,1,Sunday,4,48
656,SKU4,2017-12-10,4248,0.0,1,0,1,0.0,0,0,0,0,Sunday,4,49
657,SKU4,2017-12-17,13159,0.3,1,0,0,0.0,0,0,0,0,Sunday,4,50
658,SKU4,2017-12-24,10487,0.3,1,0,1,0.0,0,0,0,0,Sunday,4,51
659,SKU4,2017-12-31,2960,0.0,1,0,0,0.0,0,0,0,0,Sunday,4,52
660,SKU4,2018-01-07,18647,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,1
661,SKU4,2018-01-14,3583,0.02,0,1,0,0.0,0,0,0,0,Sunday,1,2
662,SKU4,2018-01-21,19773,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,3
663,SKU4,2018-01-28,4057,0.0,1,0,0,0.0,0,0,0,0,Sunday,1,4
664,SKU4,2018-02-04,21229,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,5
665,SKU4,2018-02-11,4306,0.0,0,1,1,0.0,0,1,0,0,Sunday,1,6
666,SKU4,2018-02-18,21451,0.4,1,0,0,0.0,0,0,0,0,Sunday,1,7
667,SKU4,2018-02-25,22091,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,8
668,SKU4,2018-03-04,4422,0.02,0,1,0,0.0,0,0,0,0,Sunday,1,9
669,SKU4,2018-03-11,24597,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,10
670,SKU4,2018-03-18,4604,0.02,0,1,0,0.0,0,0,0,0,Sunday,1,11
671,SKU4,2018-03-25,25200,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,12
672,SKU4,2018-04-01,4140,0.02,1,0,0,0.0,0,0,0,0,Sunday,2,13
673,SKU4,2018-04-08,19161,0.4,1,0,1,0.0,0,0,1,0,Sunday,2,14
674,SKU4,2018-04-15,3754,0.02,1,0,0,0.0,0,0,0,0,Sunday,2,15
675,SKU4,2018-04-22,24056,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,16
676,SKU4,2018-04-29,10289,0.2,0,1,0,0.0,0,0,0,0,Sunday,2,17
677,SKU4,2018-05-06,25115,0.4,1,0,0,0.0,0,0,0,0,Sunday,2,18
678,SKU4,2018-05-13,24208,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,19
679,SKU4,2018-05-20,24612,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,20
680,SKU4,2018-05-27,4970,0.02,1,0,1,0.0,0,0,0,0,Sunday,2,21
681,SKU4,2018-06-03,12454,0.2,0,1,1,0.0,0,0,0,0,Sunday,2,22
682,SKU4,2018-06-10,72261,0.5,1,0,1,0.0,0,0,0,0,Sunday,2,23
683,SKU4,2018-06-17,12202,0.22,1,0,1,0.0,0,0,0,0,Sunday,2,24
684,SKU4,2018-06-24,24918,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,25
685,SKU4,2018-07-01,12293,0.2,0,1,1,0.0,0,0,0,0,Sunday,3,26
686,SKU4,2018-07-08,28282,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,27
687,SKU4,2018-07-15,6117,0.0,0,1,0,0.0,0,0,0,0,Sunday,3,28
688,SKU4,2018-07-22,20461,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,29
689,SKU4,2018-07-29,5392,0.02,1,0,0,0.0,0,0,0,0,Sunday,3,30
690,SKU4,2018-08-05,12400,0.2,1,0,1,0.0,0,0,0,0,Sunday,3,31
691,SKU4,2018-08-12,5043,0.02,0,1,1,0.0,0,0,0,0,Sunday,3,32
692,SKU4,2018-08-19,25732,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,33
693,SKU4,2018-08-26,5086,0.02,1,0,0,0.0,0,0,0,0,Sunday,3,34
694,SKU4,2018-09-02,23667,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,35
695,SKU4,2018-09-09,4753,0.02,1,0,0,0.0,0,0,0,0,Sunday,3,36
696,SKU4,2018-09-16,22977,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,37
697,SKU4,2018-09-23,20826,0.4,0,1,1,0.0,0,0,0,0,Sunday,3,38
698,SKU4,2018-09-30,66114,0.5,1,0,1,0.0,0,0,0,0,Sunday,3,39
699,SKU4,2018-10-07,5293,0.1,0,1,0,0.0,0,0,0,0,Sunday,4,40
700,SKU4,2018-10-14,25266,0.4,1,0,1,0.0,0,0,0,0,Sunday,4,41
701,SKU4,2018-10-21,4596,0.02,0,1,1,0.0,0,0,0,0,Sunday,4,42
702,SKU4,2018-10-28,22940,0.4,1,0,1,0.0,0,0,0,0,Sunday,4,43
703,SKU4,2018-11-04,4039,0.02,0,1,0,0.0,0,0,0,0,Sunday,4,44
704,SKU4,2018-11-11,22262,0.4,1,0,1,0.0,0,0,0,0,Sunday,4,45
705,SKU4,2018-11-18,4081,0.02,0,1,0,0.0,0,0,0,0,Sunday,4,46
706,SKU4,2018-11-25,23852,0.4,1,0,1,0.0,0,0,0,0,Sunday,4,47
707,SKU4,2018-12-02,3719,0.02,1,0,1,0.0,0,0,0,1,Sunday,4,48
708,SKU4,2018-12-09,19795,0.4,1,0,1,0.0,0,0,0,0,Sunday,4,49
709,SKU4,2018-12-16,3759,0.02,1,0,1,0.0,0,0,0,0,Sunday,4,50
710,SKU4,2018-12-23,3332,0.0,1,0,0,0.0,0,0,0,0,Sunday,4,51
711,SKU4,2018-12-30,5042,0.2,0,1,0,0.0,0,0,0,0,Sunday,4,52
712,SKU4,2019-01-06,16712,0.42,1,0,1,0.0,0,0,0,0,Sunday,1,1
713,SKU4,2019-01-13,3133,0.02,0,1,0,0.0,0,0,0,0,Sunday,1,2
714,SKU4,2019-01-20,17667,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,3
715,SKU4,2019-01-27,3308,0.02,0,1,0,0.0,0,0,0,0,Sunday,1,4
716,SKU4,2019-02-03,19564,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,5
717,SKU4,2019-02-10,3789,0.03,1,0,1,0.0,0,1,0,0,Sunday,1,6
718,SKU4,2019-02-17,63842,0.5,1,0,1,0.0,0,0,0,0,Sunday,1,7
719,SKU4,2019-02-24,19642,0.4,0,1,1,0.0,0,0,0,0,Sunday,1,8
720,SKU4,2019-03-03,22114,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,9
721,SKU4,2019-03-10,5266,0.08,0,1,1,0.0,0,0,0,0,Sunday,1,10
722,SKU4,2019-03-17,27690,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,11
723,SKU4,2019-03-24,7666,0.24,0,1,0,0.0,0,0,0,0,Sunday,1,12
724,SKU4,2019-03-31,23530,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,13
725,SKU4,2019-04-07,6276,0.23,0,1,0,0.0,0,0,1,0,Sunday,2,14
726,SKU4,2019-04-14,25614,0.45,1,0,1,0.0,0,0,0,0,Sunday,2,15
727,SKU4,2019-04-21,4240,0.07,0,1,1,0.0,0,0,0,0,Sunday,2,16
728,SKU4,2019-04-28,18035,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,17
729,SKU4,2019-05-05,4415,0.22,0,1,0,0.0,0,0,0,0,Sunday,2,18
730,SKU4,2019-05-12,20849,0.42,1,0,1,0.0,0,0,0,0,Sunday,2,19
731,SKU4,2019-05-19,9098,0.38,0,1,0,0.0,0,0,0,0,Sunday,2,20
732,SKU4,2019-05-26,17578,0.48,1,0,0,0.0,0,0,0,0,Sunday,2,21
733,SKU4,2019-06-02,5012,0.36,0,1,0,0.0,0,0,0,0,Sunday,2,22
734,SKU4,2019-06-09,59637,0.54,1,0,0,0.0,0,0,0,0,Sunday,2,23
735,SKU4,2019-06-16,11764,0.43,0,1,0,0.0,0,0,0,0,Sunday,2,24
736,SKU4,2019-06-23,19576,0.47,1,0,1,0.0,0,0,0,0,Sunday,2,25
737,SKU4,2019-06-30,9155,0.38,1,0,1,0.0,0,0,0,0,Sunday,2,26
738,SKU4,2019-07-07,17401,0.45,1,0,1,0.0,0,0,0,0,Sunday,3,27
739,SKU4,2019-07-14,4844,0.32,0,1,0,0.0,0,0,0,0,Sunday,3,28
740,SKU4,2019-07-21,22481,0.46,1,0,1,0.0,0,0,0,0,Sunday,3,29
741,SKU4,2019-07-28,4825,0.22,0,1,1,0.0,0,0,0,0,Sunday,3,30
742,SKU4,2019-08-04,21721,0.47,1,0,1,0.0,0,0,0,0,Sunday,3,31
743,SKU4,2019-08-11,5374,0.25,0,1,1,0.0,0,0,0,0,Sunday,3,32
744,SKU4,2019-08-18,64115,0.55,1,0,1,0.0,0,0,0,0,Sunday,3,33
745,SKU4,2019-08-25,9409,0.42,0,1,0,0.0,0,0,0,0,Sunday,3,34
746,SKU4,2019-09-01,19481,0.48,1,0,1,0.0,0,0,0,0,Sunday,3,35
747,SKU4,2019-09-08,4385,0.34,1,0,0,0.0,0,0,0,0,Sunday,3,36
748,SKU4,2019-09-15,17385,0.38,1,0,1,0.0,0,0,0,0,Sunday,3,37
749,SKU4,2019-09-22,5100,0.34,0,1,1,0.0,0,0,0,0,Sunday,3,38
750,SKU4,2019-09-29,56430,0.49,1,0,1,0.0,0,0,0,0,Sunday,3,39
751,SKU4,2019-10-06,9544,0.42,0,1,1,0.0,0,0,0,0,Sunday,4,40
752,SKU4,2019-10-13,21822,0.37,1,0,1,0.0,0,0,0,0,Sunday,4,41
753,SKU4,2019-10-20,4550,0.2,0,1,0,0.0,0,0,0,0,Sunday,4,42
754,SKU4,2019-10-27,21013,0.53,1,0,1,0.0,0,0,0,0,Sunday,4,43
755,SKU4,2019-11-03,4254,0.34,0,1,1,0.0,0,0,0,0,Sunday,4,44
756,SKU4,2019-11-10,54996,0.43,1,0,1,0.0,0,0,0,0,Sunday,4,45
757,SKU4,2019-11-17,8645,0.24,0,1,0,0.0,0,0,0,0,Sunday,4,46
758,SKU4,2019-11-24,19749,0.22,1,0,1,0.0,0,0,0,0,Sunday,4,47
759,SKU4,2019-12-01,4056,0.08,0,1,1,0.0,0,0,0,1,Sunday,4,48
760,SKU4,2019-12-08,20011,0.32,1,0,1,0.0,0,0,0,0,Sunday,4,49
761,SKU4,2019-12-15,8178,0.12,1,0,1,0.0,0,0,0,0,Sunday,4,50
762,SKU4,2019-12-22,9285,0.2,1,0,0,0.0,0,0,0,0,Sunday,4,51
763,SKU4,2019-12-29,5153,0.2,0,1,0,0.0,0,0,0,0,Sunday,4,52
764,SKU4,2020-01-05,16152,0.22,1,0,1,0.0,0,0,0,0,Sunday,1,1
765,SKU4,2020-01-12,3792,0.05,0,1,0,0.0,0,0,0,0,Sunday,1,2
766,SKU4,2020-01-19,19561,0.7,1,0,1,0.0,0,0,0,0,Sunday,1,3
767,SKU4,2020-01-26,3721,0.51,0,1,1,0.0,0,0,0,0,Sunday,1,4
768,SKU4,2020-02-02,18078,0.37,1,0,1,0.0,0,0,0,0,Sunday,1,5
769,SKU4,2020-02-09,4218,0.51,0,1,1,2.36,1,0,0,0,Sunday,1,6
770,SKU4,2020-02-16,58091,0.27,1,0,1,3.3,1,1,0,0,Sunday,1,7
771,SKU4,2020-02-23,8486,0.62,0,1,0,3.9,1,0,0,0,Sunday,1,8
772,SKU4,2020-03-01,21180,0.51,1,0,1,3.81,1,0,0,0,Sunday,1,9
773,SKU4,2020-03-08,4306,0.51,0,1,0,3.01,1,0,0,0,Sunday,1,10
774,SKU4,2020-03-15,32133,0.7,1,0,1,0.26,1,0,0,0,Sunday,1,11
775,SKU4,2020-03-22,6538,0.51,0,0,0,-15.7,1,0,0,0,Sunday,1,12
776,SKU4,2020-03-29,9592,0.5,1,0,1,-26.63,1,0,0,0,Sunday,1,13
777,SKU4,2020-04-05,8224,0.5,0,1,0,-28.49,1,0,0,0,Sunday,2,14
778,SKU4,2020-04-12,26823,0.7,1,0,0,-27.3,1,0,1,0,Sunday,2,15
779,SKU4,2020-04-19,5342,0.52,0,1,1,-24.28,1,0,0,0,Sunday,2,16
780,SKU4,2020-04-26,20558,0.65,1,0,0,-22.58,1,0,0,0,Sunday,2,17
781,SKU4,2020-05-03,6665,0.51,0,0,0,-18.18,1,0,0,0,Sunday,2,18
782,SKU4,2020-05-10,26698,0.7,0,0,0,-15.91,1,0,0,0,Sunday,2,19
783,SKU4,2020-05-17,6215,0.52,0,0,0,-15.27,1,0,0,0,Sunday,2,20
784,SKU4,2020-05-24,23484,0.7,0,0,0,-13.24,1,0,0,0,Sunday,2,21
785,SKU4,2020-05-31,6262,0.51,1,0,1,-10.86,1,0,0,0,Sunday,2,22
786,SKU4,2020-06-07,27221,0.7,1,0,1,-10.13,1,0,0,0,Sunday,2,23
787,SKU4,2020-06-14,6878,0.51,1,0,1,-8.68,1,0,0,0,Sunday,2,24
788,SKU4,2020-06-21,29993,0.7,1,0,1,-8.57,1,0,0,0,Sunday,2,25
789,SKU4,2020-06-28,7661,0.51,1,0,0,-7.5,1,0,0,0,Sunday,2,26
790,SKU4,2020-07-05,24787,0.66,1,0,1,-8.04,1,0,0,0,Sunday,3,27
791,SKU4,2020-07-12,7403,0.51,0,1,1,-9.36,1,0,0,0,Sunday,3,28
792,SKU4,2020-07-19,76346,0.75,1,0,0,-8.77,1,0,0,0,Sunday,3,29
793,SKU4,2020-07-26,13391,0.58,1,0,0,-9.93,1,0,0,0,Sunday,3,30
794,SKU4,2020-08-02,25496,0.65,1,0,0,-11.65,1,0,0,0,Sunday,3,31
795,SKU4,2020-08-09,8126,0.51,1,0,1,-13.23,1,0,0,0,Sunday,3,32
796,SKU4,2020-08-16,81301,0.75,1,0,1,-20.35,1,0,0,0,Sunday,3,33
797,SKU4,2020-08-23,21752,0.66,1,0,1,-19.41,1,0,0,0,Sunday,3,34
798,SKU4,2020-08-30,21743,0.65,1,0,1,-18.83,1,0,0,0,Sunday,3,35
799,SKU4,2020-09-06,7557,0.51,0,1,0,-16.44,1,0,0,0,Sunday,3,36
800,SKU4,2020-09-13,23086,0.65,1,0,1,-7.28,1,0,0,0,Sunday,3,37
801,SKU4,2020-09-20,6972,0.51,1,0,1,-9.87,1,0,0,0,Sunday,3,38
802,SKU4,2020-09-27,24960,0.65,1,0,1,-7.79,1,0,0,0,Sunday,3,39
803,SKU4,2020-10-04,22119,0.65,0,1,1,-9.73,1,0,0,0,Sunday,4,40
804,SKU4,2020-10-11,24923,0.65,1,0,1,-7.39,1,0,0,0,Sunday,4,41
805,SKU4,2020-10-18,6619,0.51,0,1,0,-7.56,1,0,0,0,Sunday,4,42
806,SKU4,2020-10-25,22889,0.65,1,0,1,-8.39,1,0,0,0,Sunday,4,43
